district,address,Latitude,Longitude,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Xuhui,襄阳北路70弄,31.21278,121.56217,10500,2,1,1,0,85,0,detached lane house,multi-use,0,0,0,0,1,1,0,0,2
Jing'an,陕西南路25弄11号,31.21278,121.56217,10500,1,2,1,1,60,0,detached lane house,residential,1,1,0,0,1,1,0,1,5
Jing'an,延安中路504弄,31.21278,121.56217,10600,2,2,2,1,60,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,威海路12弄42号,31.21278,121.56217,10800,1,2,1,0,70,0,detached lane house,residential,1,1,0,1,1,0,0,0,4
Jing'an,陕西北路798号,31.24863,121.47429,10800,1,2,1,0,68,0,public housing,residential,1,1,0,0,0,0,0,0,2
Jing'an,武定路540弄6号,31.227619,121.438217,10800,1,2,1,0,60,0,public housing,residential,1,1,1,0,1,0,0,1,5
Jing'an,富民路197弄37号,31.21278,121.56217,10800,1,1,1,0,60,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,新乐路143弄2号,31.21278,121.56217,10800,1,1,1,0,50,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,新乐路44弄,31.21278,121.56217,10800,1,1,1,0,65,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Changning,愚园路749弄26号,31.21278,121.56217,10800,2,1,1,0,65,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,延平路237弄18号,31.21278,121.56217,10800,1,1,1,0,70,0,public housing,residential,1,1,0,0,0,0,0,1,3
Jing'an,威海路910弄9号,31.21278,121.56217,10800,1,1,1,0,70,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Jing'an,康定路863弄,31.21278,121.56217,10800,1,1,1,0,55,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Yangpu,彰武路53号,31.21278,121.56217,10800,2,1,1,0,66,0,public housing,residential,0,1,0,1,0,0,0,0,2
Xuhui,淮海中路1610弄5号,31.21278,121.56217,10800,1,0,1,0,45,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,复兴中路1294弄22号,31.21278,121.56217,10800,1,1,1,1,78,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,襄阳南路357弄16号,31.21278,121.56217,10800,1,1,1,1,60,0,attached lane house,residential,0,1,0,0,0,1,0,0,2
Huangpu,长乐路169弄42号,31.21278,121.56217,10800,1,2,1,0,65,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,钦州路785弄7号,31.21278,121.56217,10800,2,2,2,0,120,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,延安中路877弄6号,31.21278,121.56217,10800,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,巨鹿路697弄3号,31.21278,121.56217,10800,1,2,1,0,80,0,attached lane house,multi-use,0,0,0,0,0,1,0,0,1
Changning,虹桥路996弄61号,31.21278,121.56217,10800,3,1,1,0,80,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,建国中路26号,31.21278,121.56217,10800,2,2,1,0,76,0,detached lane house,residential,1,1,0,1,1,0,0,0,4
Jing'an,康定路1299弄23号,31.21278,121.56217,10800,1,2,1,0,60,0,public housing,residential,1,1,1,0,1,0,0,0,4
Xuhui,复兴中路1363弄3号,31.21278,121.56217,10900,1,0,1,0,38,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,泰安路90弄,31.21278,121.56217,11000,1,1,1,0,80,0,public housing,residential,0,0,0,0,1,0,0,0,1
Jing'an,南京西路1213弄3号,31.21278,121.56217,11000,2,2,1,0,100,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,南京西路1025弄9号,31.21278,121.56217,11000,2,1,1,0,100,0,public housing,multi-use,0,1,0,0,0,1,0,0,2
Jing'an,成都北路262弄130号,31.21278,121.56217,11000,2,2,1,0,90,0,attached lane house,residential,1,1,1,1,0,0,0,0,4
Xuhui,永嘉路394弄1号,31.21278,121.56217,11000,1,1,1,0,80,1,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,永福路147弄55,31.21278,121.56217,11000,1,1,1,1,50,0,detached lane house,multi-use,0,1,0,0,1,1,0,0,3
Xuhui,永康路157号,31.21278,121.56217,11000,1,1,1,0,60,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,巨鹿路820弄54号,31.21278,121.56217,11000,1,1,1,0,68,0,detached lane house,residential,0,1,1,1,1,1,0,0,5
Changning,伊犁路110弄1号,31.21278,121.56217,11000,2,2,2,0,100,0,public housing,multi-use,1,1,1,0,0,0,1,0,4
Xuhui,乌鲁木齐南路149弄,31.21278,121.56217,11000,1,1,1,0,70,0,detached lane house,residential,0,1,0,0,1,0,0,1,3
Huangpu,淮海中路899弄35号,31.21278,121.56217,11000,1,2,1,0,60,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Xuhui,法华镇路878弄6号,31.21278,121.56217,11000,2,2,1,0,65,0,public housing,residential,0,0,1,0,0,0,0,0,1
Jing'an,北京西路1192弄,31.21278,121.56217,11000,2,2,1,1,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,襄阳南路388弄,31.21278,121.56217,11000,2,2,1,0,70,0,public housing,residential,0,0,0,0,1,1,0,0,2
Huangpu,淮海中路494弄,31.21278,121.56217,11000,1,1,1,0,65,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,襄阳南路352弄,31.21278,121.56217,11000,1,1,1,1,65,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,淮海中路2048弄2号,31.21278,121.56217,11000,1,1,1,0,70,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Changning,江苏路82弄89号,31.21278,121.56217,11000,1,1,1,0,30,0,attached lane house,residential,1,0,0,0,1,0,1,0,3
Jing'an,愚园路53号,31.21278,121.56217,11000,1,1,1,0,52,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,淮海中路1487弄1号,31.218124,121.462857,11000,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,乌鲁木齐南路396弄甲支弄2号,31.20167,121.44938,11000,1,1,1,0,70,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Xuhui,永嘉路靠近安亭路,31.21278,121.56217,11000,1,1,1,0,65,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,南京西路1213弄2号,31.21278,121.56217,11000,2,2,1,0,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,滇池路110号,31.21278,121.56217,11000,2,1,1,0,90,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,东湖路56弄53号,31.21278,121.56217,11000,1,1,1,1,76,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,康平路203弄2号,31.21278,121.56217,11000,2,1,1,0,85,0,public housing,residential,0,0,0,0,1,0,0,1,2
Xuhui,襄阳南路499弄14号,31.21278,121.56217,11000,1,2,1,0,60,0,attached lane house,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,茂名南路133弄14号,31.21278,121.56217,11000,1,2,1,0,70,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,瑞金一路148弄2号,31.21278,121.56217,11000,1,1,1,0,70,0,attached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,陕西北路2132弄3号,31.24185713,121.4426885,11000,2,2,1,0,100,0,attached lane house,multi-use,0,0,0,0,0,0,0,0,0
Changning,番禺路293弄30号,31.21278,121.56217,11000,2,2,1,0,70,0,public housing,multi-use,1,1,1,1,1,0,1,1,7
Huangpu,局门路361弄1号,31.204049,121.482129,11000,2,2,1,0,88,1,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,高安路100弄4号,31.21278,121.56217,11000,1,2,1,0,75,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,淮海中路1270弄25号,31.21278,121.56217,11000,1,1,1,0,65,0,detached lane house,residential,1,1,0,0,1,0,1,0,4
Changning,愚园路483弄24号,31.21278,121.56217,11000,1,1,1,0,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,利西路47弄,31.21278,121.56217,11000,1,2,1,0,60,0,attached lane house,residential,1,0,0,0,1,0,1,0,3
Huangpu,复兴路1248弄2号,31.10132,121.036421,11000,2,2,1,0,60,0,attached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,永福路147弄57号,31.21278,121.56217,11000,1,1,1,0,60,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,陕西北路119弄6号,31.240223,121.444466,11000,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,南京西路1213弄,31.21278,121.56217,11000,2,2,1,0,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,吴兴路24弄,31.21278,121.56217,11000,2,1,1,0,80,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,长乐路764弄22号,31.217304,121.449509,11000,1,2,1,1,65,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,陕西北路119弄6号,31.240223,121.444466,11000,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Pudong,齐河路259弄35号,31.21278,121.56217,11000,2,2,1,0,94,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,永嘉路385弄,31.21278,121.56217,11000,2,1,1,0,80,0,public housing,residential,0,0,0,0,1,0,0,0,1
Changning,番禺路213号,31.21278,121.56217,11000,1,1,1,0,65,0,public housing,residential,0,1,1,0,0,0,1,0,3
Changning,武夷路355弄3号,31.21278,121.56217,11000,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,淡水路214弄,31.21278,121.56217,11000,1,2,1,1,80,0,detached lane house,multi-use,1,0,0,0,1,1,1,0,4
Jing'an,愚园路483弄24号,31.21278,121.56217,11000,1,1,1,1,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,南昌路110弄9号,31.21278,121.56217,11000,1,1,1,0,65,0,villa,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,富民路197弄65号,31.21278,121.56217,11000,1,1,1,0,65,0,attached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,襄阳南路352弄7号,31.21278,121.56217,11000,1,1,1,1,65,0,attached lane house,residential,1,1,0,0,0,1,1,0,4
Changning,伊犁路146弄2号,31.21278,121.56217,11000,2,2,1,0,82,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,延安西路649弄90号,31.21278,121.56217,11000,2,2,2,0,80,0,detached lane house,residential,1,1,0,1,1,1,0,0,5
Jing'an,常德路519弄7号,31.21278,121.56217,11000,3,1,1,0,100,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Jing'an,陕西北路119弄21号,31.24863,121.47429,11000,2,2,2,0,80,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,复兴中路1218弄10号,31.21278,121.56217,11000,1,2,1,0,70,0,detached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,复兴中路1232弄,31.21278,121.56217,11000,1,1,1,0,85,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,延安中路740弄20号,31.21278,121.56217,11000,1,1,1,0,75,0,attached lane house,multi-use,0,1,0,1,1,0,0,0,3
Jing'an,威海路590弄4号,31.21278,121.56217,11000,2,1,1,0,80,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,太原路18弄5号,31.21278,121.56217,11000,1,1,1,0,50,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,铜仁路90弄9号,31.21278,121.56217,11000,1,1,1,0,41,0,detached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,复兴中路1317弄,31.21278,121.56217,11000,2,2,1,0,65,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,太原路18弄2号,31.21278,121.56217,11000,1,1,1,1,58,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,长乐路339弄,31.21278,121.56217,11000,2,1,1,0,75,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,天平路91弄4号,31.21278,121.56217,11000,1,2,1,0,80,0,public housing,residential,1,0,0,0,0,0,1,0,2
Jing'an,富民路61弄,31.21278,121.56217,11000,1,2,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,长乐路698弄,31.21278,121.56217,11000,1,2,1,0,70,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Changning,新华路261弄4号,31.21278,121.56217,11000,1,1,1,0,45,0,public housing,residential,1,1,0,0,1,1,0,0,4
Jing'an,巨鹿路703弄8号,31.21278,121.56217,11000,2,1,1,0,60,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,复兴西路18号,31.21278,121.56217,11000,1,1,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,巨鹿路393弄1号,31.21854,121.449283,11000,2,2,1,0,70,0,attached lane house,multi-use,0,1,1,1,1,0,0,0,4
Jing'an,富民路,31.21278,121.56217,11000,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,岳阳路77弄13号,31.21278,121.56217,11000,1,2,1,0,65,0,public housing,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,天平路91弄2号,31.21278,121.56217,11000,1,1,1,0,80,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Changning,愚园路1088弄119号,31.21278,121.56217,11000,1,1,1,0,60,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,襄阳北路70弄2号,31.21278,121.56217,11000,2,2,1,1,100,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Jing'an,愚园路381弄,31.21278,121.56217,11000,1,1,1,0,35,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Changning,番禺路293弄,31.21278,121.56217,11000,2,1,1,0,70,0,public housing,multi-use,0,1,0,0,0,0,0,0,1
Huangpu,南昌路278弄4号,31.21278,121.56217,11111,1,2,1,1,65,0,detached lane house,residential,1,1,0,1,1,0,0,0,4
Xuhui,汾阳路9弄14号,31.21278,121.56217,11200,2,1,1,0,65,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,新闸路1911弄1号,31.224469,121.437992,11500,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,1,1,0,0,4
Huangpu,马当路306弄55号,31.21278,121.56217,11500,1,2,1,1,62,1,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,天平路91弄28号,31.21278,121.56217,11500,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,延庆路51弄21号,31.21278,121.56217,11500,2,2,1,0,80,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Changning,万航渡路1486弄25号,31.21278,121.56217,11500,3,1,1,0,118,0,public housing,residential,0,0,0,0,1,0,0,0,1
Huangpu,贵州路127号,31.21278,121.56217,11500,3,1,1,0,65,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,瑞金二路129弄83号,31.21278,121.56217,11500,1,2,1,1,50,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Huangpu,南昌路212弄,31.21278,121.56217,11500,2,1,1,0,60,0,detached lane house,multi-use,1,0,0,0,1,1,1,0,4
Jing'an,延安中路470弄,31.21278,121.56217,11500,1,1,1,1,60,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,复兴中路1295弄37号,31.21278,121.56217,11500,1,2,1,0,80,0,attached lane house,residential,0,1,1,0,0,1,0,0,3
Changning,泰安路76弄,31.21278,121.56217,11500,1,1,1,0,43,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,复兴中路1295弄36号,31.21278,121.56217,11500,1,1,1,0,60,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,嘉善路101弄46号,31.21278,121.56217,11500,1,1,1,1,60,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Changning,东诸安浜路165弄20号,31.21278,121.56217,11500,2,1,1,0,80,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,延安中路877弄1号,31.21278,121.56217,11500,1,1,1,0,60,0,detached lane house,multi-use,1,1,0,1,1,0,0,0,4
Jing'an,万航渡路269弄,31.21278,121.56217,11500,1,1,1,0,55,0,attached lane house,residential,1,0,0,0,1,0,1,0,3
Changning,东诸安浜路165弄14号,31.21278,121.56217,11500,2,2,2,0,70,0,public housing,residential,0,1,1,1,0,0,0,1,4
Xuhui,常熟路228弄7号,31.21278,121.56217,11500,1,1,1,0,70,0,detached lane house,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,泰安路109弄1号,31.206823,121.435295,11500,1,2,1,0,75,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,天平路288弄28号,31.21278,121.56217,11500,1,1,1,0,55,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,淮海中路833弄12号,31.21278,121.56217,11500,1,2,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,淮海中路613弄8号,31.225797,121.479756,11500,1,1,1,0,40,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,嘉善路169弄25号,31.21278,121.56217,11500,1,2,1,0,75,0,public housing,residential,1,1,1,0,1,0,0,0,4
Huangpu,瑞金二路24号,31.21278,121.56217,11500,1,1,1,0,70,1,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,陕西南路186弄21号,31.21278,121.56217,11500,1,1,1,0,22,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,富民路164弄7号,31.21278,121.56217,11500,1,1,1,0,65,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,延庆路29弄19号,31.21278,121.56217,11500,1,2,1,0,60,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Huangpu,黄陂南路596弄11号,31.210898,121.478499,11500,1,1,1,0,70,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,永康路38弄18号,31.21278,121.56217,11500,1,2,1,0,70,0,attached lane house,multi-use,0,1,0,1,0,0,0,1,3
Xuhui,襄阳北路70弄11号,31.21278,121.56217,11600,1,2,1,0,98,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,嘉善路101弄,31.21278,121.56217,11800,1,2,1,0,70,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,嘉善路101弄36号,31.21278,121.56217,11800,1,2,1,0,60,0,attached lane house,multi-use,1,1,0,1,1,1,1,0,6
Xuhui,巨鹿路266号,31.21278,121.56217,11800,1,1,1,0,52,1,detached lane house,residential,0,1,0,0,1,0,0,1,3
Changning,长宁支路318弄4号,31.21278,121.56217,11800,1,2,1,0,55,0,public housing,residential,1,1,1,0,1,0,0,0,4
Changning,愚园路1362弄亨昌里,31.21278,121.56217,11800,1,1,1,0,65,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,瑞金二路129弄50号,31.21278,121.56217,11800,1,2,1,1,85,0,attached lane house,residential,0,1,0,0,0,1,0,0,2
Xuhui,巨鹿路516弄,31.21278,121.56217,11800,2,2,1,0,10,0,attached lane house,residential,1,0,0,0,0,1,0,0,2
Changning,法华镇路660弄25号,31.21278,121.56217,11800,1,2,1,0,65,0,public housing,residential,1,1,1,0,1,0,0,0,4
Xuhui,建国西路611号,31.21278,121.56217,11800,1,1,1,1,60,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,长乐路1121弄2号,31.21278,121.56217,11800,1,1,1,0,60,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,思南路97弄,31.21278,121.56217,11800,2,1,1,0,70,0,public housing,residential,1,0,0,0,0,0,1,0,2
Changning,法华镇路363弄2号,31.21278,121.56217,11800,1,2,1,0,65,0,public housing,residential,1,1,1,0,1,0,0,0,4
Huangpu,急租南京西路450弄,31.21278,121.56217,11800,2,1,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,五原路84弄13号,31.21278,121.56217,11800,1,1,1,0,65,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,合肥路376弄1号,31.21490573,121.4784258,11800,1,1,1,0,80,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,万春街63弄33支弄3号,31.21278,121.56217,11800,1,2,1,0,65,0,public housing,multi-use,1,1,1,0,0,0,0,0,3
Xuhui,天平路288弄17号,31.21278,121.56217,11800,1,1,1,0,65,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,瑞金二路225弄14号,31.21278,121.56217,11800,2,1,1,1,90,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,襄阳南路7号,31.21278,121.56217,11800,1,1,1,0,65,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,茂名南路163号,31.21278,121.56217,11800,1,2,1,0,70,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Huangpu,复兴中路553弄42号,31.21278,121.56217,11800,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,襄阳北路22弄,31.21278,121.56217,11800,2,2,1,0,85,0,detached lane house,residential,1,0,0,0,1,1,1,1,5
Changning,江苏北路105弄3号,31.22555,121.42648,11800,1,2,1,0,75,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,淮海中路1610弄5号,31.21278,121.56217,11800,1,0,1,0,40,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,武定坊,31.21278,121.56217,11800,2,1,1,0,78,0,public housing,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,瑞金二路312号,31.21278,121.56217,11800,1,1,1,0,65,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,襄阳北路22弄20号,31.21278,121.56217,11800,2,1,1,0,85,0,attached lane house,residential,1,1,1,1,1,1,1,1,8
Xuhui,建国西路384弄2号,31.21278,121.56217,11800,2,1,1,0,85,0,attached lane house,multi-use,1,0,0,1,1,1,0,0,4
Huangpu,陕西南路287弄,31.21278,121.56217,11800,1,2,1,1,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,马当路301弄21号,31.21278,121.56217,11900,1,1,1,0,60,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Xuhui,淮海中路1200弄6号,31.21278,121.56217,11900,1,1,1,0,42,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,武康路280弄48号,31.21278,121.56217,11999,1,1,1,0,50,1,attached lane house,residential,1,0,0,0,1,0,1,0,3
Changning,昭化东路82弄5号,31.21278,121.56217,11999,2,1,1,0,60,0,attached lane house,residential,1,1,0,0,0,0,1,0,3
Changning,长宁路712弄,31.21278,121.56217,12000,1,2,1,0,60,0,detached lane house,residential,1,1,0,1,1,0,1,0,5
Xuhui,陕西南路287弄56号,31.21278,121.56217,12000,1,1,1,1,45,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Jing'an,长乐路672弄3楼,31.21278,121.56217,12000,1,1,1,1,70,0,attached lane house,residential,0,1,0,0,1,1,0,0,3
Jing'an,常德路519弄7号1,31.21278,121.56217,12000,3,1,1,0,100,0,public housing,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,常德路519弄7号,31.21278,121.56217,12000,3,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,茂名南路133弄14号,31.21278,121.56217,12000,1,2,1,0,65,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,天平路216弄,31.21278,121.56217,12000,1,2,1,0,75,0,detached lane house,multi-use,0,0,0,0,1,0,0,1,2
Xuhui,番禺路998弄2号,31.21278,121.56217,12000,2,1,1,0,70,0,public housing,residential,0,1,0,0,1,0,0,0,2
Pudong,川周公路2828弄34号,31.21278,121.56217,12000,3,2,2,1,175,1,villa,residential,1,1,1,1,1,1,0,0,6
Huangpu,瑞金一路121弄51号,31.21278,121.56217,12000,2,2,1,0,100,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Huangpu,黄陂南路596弄21号,31.21278,121.56217,12000,1,1,1,1,50,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Changning,延安西路649弄95号,31.21822,121.43709,12000,1,2,2,0,85,1,public housing,multi-use,1,0,0,0,1,1,1,0,4
Huangpu,淮海中697弄23号,31.21278,121.56217,12000,2,2,1,0,80,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,陕西南路102弄,31.21278,121.56217,12000,1,2,1,0,70,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,复兴西路49弄8号,31.21278,121.56217,12000,1,2,1,1,68,0,detached lane house,multi-use,1,1,0,0,1,0,1,1,5
Xuhui,淮海中路1326弄44号,31.21278,121.56217,12000,1,2,1,0,70,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,永福路10号,31.21278,121.56217,12000,1,1,1,0,50,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,吴兴路21弄,31.21278,121.56217,12000,1,1,1,0,60,0,public housing,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,南京西路1025弄34号,31.21278,121.56217,12000,1,1,1,0,65,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Huangpu,瑞金二路360号,31.21278,121.56217,12000,1,1,1,0,70,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
